Date,StockCode,Description,Demand,AveragePrice_INR
2011-06-07,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2011-06-08,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2011-06-09,22670,FRENCH WC SIGN BLUE METAL,12,125.0
2011-06-10,22670,FRENCH WC SIGN BLUE METAL,24,125.0
2011-06-11,22670,FRENCH WC SIGN BLUE METAL,0,185.5
2011-06-12,22670,FRENCH WC SIGN BLUE METAL,0,185.5
2011-07-01,22670,FRENCH WC SIGN BLUE METAL,48,118.6666667
2011-07-02,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2011-07-03,22670,FRENCH WC SIGN BLUE METAL,3,125.0
2011-07-04,22670,FRENCH WC SIGN BLUE METAL,3,125.0
2011-07-05,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2011-07-06,22670,FRENCH WC SIGN BLUE METAL,0,246.0
2011-07-07,22670,FRENCH WC SIGN BLUE METAL,4,125.0
2011-07-08,22670,FRENCH WC SIGN BLUE METAL,4,125.0
2011-07-09,22670,FRENCH WC SIGN BLUE METAL,2,246.0
2011-07-10,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2011-07-11,22670,FRENCH WC SIGN BLUE METAL,3,246.0
2011-07-12,22670,FRENCH WC SIGN BLUE METAL,0,185.5
2011-08-01,22670,FRENCH WC SIGN BLUE METAL,0,118.6666667
2011-08-02,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2011-08-03,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2011-08-04,22670,FRENCH WC SIGN BLUE METAL,12,125.0
2011-08-05,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2011-08-06,22670,FRENCH WC SIGN BLUE METAL,0,246.0
2011-08-07,22670,FRENCH WC SIGN BLUE METAL,2,246.0
2011-08-08,22670,FRENCH WC SIGN BLUE METAL,7,165.3333333
2011-08-09,22670,FRENCH WC SIGN BLUE METAL,1,125.0
2011-08-10,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2011-08-11,22670,FRENCH WC SIGN BLUE METAL,3,246.0
2011-08-12,22670,FRENCH WC SIGN BLUE METAL,17,205.6666667
2011-09-01,22670,FRENCH WC SIGN BLUE METAL,12,125.0
2011-09-02,22670,FRENCH WC SIGN BLUE METAL,4,125.0
2011-09-03,22670,FRENCH WC SIGN BLUE METAL,12,125.0
2011-09-04,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2011-09-05,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2011-09-06,22670,FRENCH WC SIGN BLUE METAL,6,246.0
2011-09-07,22670,FRENCH WC SIGN BLUE METAL,0,246.0
2011-09-08,22670,FRENCH WC SIGN BLUE METAL,24,125.0
2011-09-09,22670,FRENCH WC SIGN BLUE METAL,48,125.0
2011-09-10,22670,FRENCH WC SIGN BLUE METAL,1,125.0
2011-09-11,22670,FRENCH WC SIGN BLUE METAL,2,125.0
2011-10-01,22670,FRENCH WC SIGN BLUE METAL,12,125.0
2011-10-02,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2011-10-03,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2011-10-04,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2011-10-05,22670,FRENCH WC SIGN BLUE METAL,3,205.6666667
2011-10-06,22670,FRENCH WC SIGN BLUE METAL,7,185.5
2011-10-07,22670,FRENCH WC SIGN BLUE METAL,0,246.0
2011-10-08,22670,FRENCH WC SIGN BLUE METAL,14,125.0
2011-10-09,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2011-10-10,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2011-10-11,22670,FRENCH WC SIGN BLUE METAL,1,246.0
2011-11-01,22670,FRENCH WC SIGN BLUE METAL,12,125.0
2011-11-02,22670,FRENCH WC SIGN BLUE METAL,1,246.0
2011-11-03,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2011-11-04,22670,FRENCH WC SIGN BLUE METAL,39,125.0
2011-11-05,22670,FRENCH WC SIGN BLUE METAL,0,205.6666667
2011-11-06,22670,FRENCH WC SIGN BLUE METAL,0,185.5
2011-11-07,22670,FRENCH WC SIGN BLUE METAL,14,125.0
2011-11-08,22670,FRENCH WC SIGN BLUE METAL,12,125.0
2011-11-09,22670,FRENCH WC SIGN BLUE METAL,5,125.0
2011-11-10,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2011-11-11,22670,FRENCH WC SIGN BLUE METAL,17,125.0
2011-12-01,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2011-12-02,22670,FRENCH WC SIGN BLUE METAL,0,246.0
2011-12-03,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2011-12-04,22670,FRENCH WC SIGN BLUE METAL,3,125.0
2011-12-05,22670,FRENCH WC SIGN BLUE METAL,1,125.0
2011-12-06,22670,FRENCH WC SIGN BLUE METAL,0,185.5
2011-12-07,22670,FRENCH WC SIGN BLUE METAL,2,125.0
2011-12-08,22670,FRENCH WC SIGN BLUE METAL,26,185.5
2011-12-09,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2011-12-10,22670,FRENCH WC SIGN BLUE METAL,5,165.3333333
2011-12-11,22670,FRENCH WC SIGN BLUE METAL,0,125.0
2010-01-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2010-01-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,165.0
2010-01-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2010-01-12,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,250.5
2010-02-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,17,222.0
2010-02-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2010-02-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2010-02-12,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,250.5
2010-03-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,24,165.0
2010-03-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,96,145.0
2010-03-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,165.0
2010-03-12,22671,FRENCH LAUNDRY SIGN BLUE METAL,2,165.0
2010-04-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2010-04-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,145.0
2010-04-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,165.0
2010-04-12,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2010-05-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,5,165.0
2010-05-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,165.0
2010-05-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2010-05-12,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2010-06-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,6,165.0
2010-06-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,165.0
2010-06-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2010-06-12,22671,FRENCH LAUNDRY SIGN BLUE METAL,4,165.0
2010-07-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,165.0
2010-07-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,2,165.0
2010-07-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,2,165.0
2010-07-12,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2010-08-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,165.0
2010-08-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,14,222.0
2010-08-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,4,250.5
2010-08-12,22671,FRENCH LAUNDRY SIGN BLUE METAL,24,165.0
2010-09-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,5,250.5
2010-09-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,222.0
2010-09-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,250.5
2010-09-12,22671,FRENCH LAUNDRY SIGN BLUE METAL,26,250.5
2010-10-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,165.0
2010-10-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,222.0
2010-10-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,6,165.0
2010-10-12,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,165.0
2010-11-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2010-11-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,222.0
2010-11-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,5,165.0
2010-11-12,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2010-12-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,18,165.0
2010-12-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,165.0
2010-12-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2010-12-12,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-01-01,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,336.0
2011-01-02,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-01-03,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-01-04,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-01-05,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-01-06,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,329.0
2011-01-07,22671,FRENCH LAUNDRY SIGN BLUE METAL,4,165.0
2011-01-08,22671,FRENCH LAUNDRY SIGN BLUE METAL,16,165.0
2011-01-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-01-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-01-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,2,165.0
2011-01-12,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-02-01,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,336.0
2011-02-02,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,329.0
2011-02-03,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-02-04,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-02-05,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-02-06,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-02-07,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-02-08,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-02-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-02-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-02-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,3,247.0
2011-02-12,22671,FRENCH LAUNDRY SIGN BLUE METAL,6,165.0
2011-03-01,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,336.0
2011-03-02,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-03-03,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-03-04,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-03-05,22671,FRENCH LAUNDRY SIGN BLUE METAL,13,165.0
2011-03-06,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-03-07,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-03-08,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,165.0
2011-03-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-03-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-03-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,247.0
2011-03-12,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-04-01,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,336.0
2011-04-02,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,329.0
2011-04-03,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-04-04,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,329.0
2011-04-05,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-04-06,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-04-07,22671,FRENCH LAUNDRY SIGN BLUE METAL,3,165.0
2011-04-08,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,329.0
2011-04-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-04-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-04-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,247.0
2011-04-12,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,165.0
2011-05-01,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,336.0
2011-05-02,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-05-03,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-05-04,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-05-05,22671,FRENCH LAUNDRY SIGN BLUE METAL,36,165.0
2011-05-06,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-05-07,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-05-08,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-05-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-05-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,165.0
2011-05-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,247.0
2011-05-12,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,329.0
2011-06-01,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,336.0
2011-06-02,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-06-03,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-06-04,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,165.0
2011-06-05,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,329.0
2011-06-06,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-06-07,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-06-08,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-06-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,165.0
2011-06-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-06-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,247.0
2011-06-12,22671,FRENCH LAUNDRY SIGN BLUE METAL,2,329.0
2011-07-01,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,336.0
2011-07-02,22671,FRENCH LAUNDRY SIGN BLUE METAL,2,165.0
2011-07-03,22671,FRENCH LAUNDRY SIGN BLUE METAL,3,165.0
2011-07-04,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-07-05,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-07-06,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-07-07,22671,FRENCH LAUNDRY SIGN BLUE METAL,24,165.0
2011-07-08,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-07-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,165.0
2011-07-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,165.0
2011-07-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,247.0
2011-07-12,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-08-01,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,336.0
2011-08-02,22671,FRENCH LAUNDRY SIGN BLUE METAL,4,165.0
2011-08-03,22671,FRENCH LAUNDRY SIGN BLUE METAL,24,165.0
2011-08-04,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-08-05,22671,FRENCH LAUNDRY SIGN BLUE METAL,2,165.0
2011-08-06,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,329.0
2011-08-07,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-08-08,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,329.0
2011-08-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,4,247.0
2011-08-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-08-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,329.0
2011-09-01,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,336.0
2011-09-02,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-09-03,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-09-04,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-09-05,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-09-06,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,165.0
2011-09-07,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-09-08,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-09-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,165.0
2011-09-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,2,165.0
2011-09-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,2,165.0
2011-10-01,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,336.0
2011-10-02,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,165.0
2011-10-03,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-10-04,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-10-05,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,165.0
2011-10-06,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,165.0
2011-10-07,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-10-08,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-10-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-10-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-10-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,329.0
2011-11-01,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,336.0
2011-11-02,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-11-03,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-11-04,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-11-05,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-11-06,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-11-07,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-11-08,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,165.0
2011-11-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-11-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,329.0
2011-11-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,4,165.0
2011-12-01,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,336.0
2011-12-02,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-12-03,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-12-04,22671,FRENCH LAUNDRY SIGN BLUE METAL,96,145.0
2011-12-05,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,165.0
2011-12-06,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-12-07,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-12-08,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2011-12-09,22671,FRENCH LAUNDRY SIGN BLUE METAL,1,329.0
2011-12-10,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,329.0
2011-12-11,22671,FRENCH LAUNDRY SIGN BLUE METAL,0,165.0
2010-01-09,22672,FRENCH BATHROOM SIGN BLUE METAL,108,155.0
2010-01-10,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2010-01-11,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2010-01-12,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2010-02-09,22672,FRENCH BATHROOM SIGN BLUE METAL,16,165.0
2010-02-10,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2010-02-11,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2010-02-12,22672,FRENCH BATHROOM SIGN BLUE METAL,24,165.0
2010-03-09,22672,FRENCH BATHROOM SIGN BLUE METAL,28,165.0
2010-03-10,22672,FRENCH BATHROOM SIGN BLUE METAL,96,145.0
2010-03-11,22672,FRENCH BATHROOM SIGN BLUE METAL,12,165.0
2010-03-12,22672,FRENCH BATHROOM SIGN BLUE METAL,2,165.0
2010-04-09,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2010-04-10,22672,FRENCH BATHROOM SIGN BLUE METAL,0,145.0
2010-04-11,22672,FRENCH BATHROOM SIGN BLUE METAL,19,165.0
2010-04-12,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2010-05-09,22672,FRENCH BATHROOM SIGN BLUE METAL,10,165.0
2010-05-10,22672,FRENCH BATHROOM SIGN BLUE METAL,1,165.0
2010-05-11,22672,FRENCH BATHROOM SIGN BLUE METAL,36,165.0
2010-05-12,22672,FRENCH BATHROOM SIGN BLUE METAL,4,165.0
2010-06-09,22672,FRENCH BATHROOM SIGN BLUE METAL,15,165.0
2010-06-10,22672,FRENCH BATHROOM SIGN BLUE METAL,24,165.0
2010-06-11,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2010-06-12,22672,FRENCH BATHROOM SIGN BLUE METAL,6,336.0
2010-07-09,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2010-07-10,22672,FRENCH BATHROOM SIGN BLUE METAL,27,165.0
2010-07-11,22672,FRENCH BATHROOM SIGN BLUE METAL,1,165.0
2010-07-12,22672,FRENCH BATHROOM SIGN BLUE METAL,2,336.0
2010-08-09,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2010-08-10,22672,FRENCH BATHROOM SIGN BLUE METAL,13,165.0
2010-08-11,22672,FRENCH BATHROOM SIGN BLUE METAL,15,165.0
2010-08-12,22672,FRENCH BATHROOM SIGN BLUE METAL,0,336.0
2010-09-09,22672,FRENCH BATHROOM SIGN BLUE METAL,17,165.0
2010-09-10,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2010-09-11,22672,FRENCH BATHROOM SIGN BLUE METAL,10,165.0
2010-09-12,22672,FRENCH BATHROOM SIGN BLUE METAL,0,336.0
2010-10-09,22672,FRENCH BATHROOM SIGN BLUE METAL,36,165.0
2010-10-10,22672,FRENCH BATHROOM SIGN BLUE METAL,1,165.0
2010-10-11,22672,FRENCH BATHROOM SIGN BLUE METAL,22,165.0
2010-10-12,22672,FRENCH BATHROOM SIGN BLUE METAL,0,336.0
2010-11-09,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2010-11-10,22672,FRENCH BATHROOM SIGN BLUE METAL,1,165.0
2010-11-11,22672,FRENCH BATHROOM SIGN BLUE METAL,9,165.0
2010-11-12,22672,FRENCH BATHROOM SIGN BLUE METAL,0,336.0
2010-12-09,22672,FRENCH BATHROOM SIGN BLUE METAL,19,165.0
2010-12-10,22672,FRENCH BATHROOM SIGN BLUE METAL,13,165.0
2010-12-11,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2010-12-12,22672,FRENCH BATHROOM SIGN BLUE METAL,1,165.0
2011-01-01,22672,FRENCH BATHROOM SIGN BLUE METAL,0,250.5
2011-01-02,22672,FRENCH BATHROOM SIGN BLUE METAL,1,329.0
2011-01-03,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2011-01-04,22672,FRENCH BATHROOM SIGN BLUE METAL,12,165.0
2011-01-05,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2011-01-06,22672,FRENCH BATHROOM SIGN BLUE METAL,3,165.0
2011-01-07,22672,FRENCH BATHROOM SIGN BLUE METAL,4,165.0
2011-01-08,22672,FRENCH BATHROOM SIGN BLUE METAL,16,165.0
2011-01-09,22672,FRENCH BATHROOM SIGN BLUE METAL,2,165.0
2011-01-10,22672,FRENCH BATHROOM SIGN BLUE METAL,0,329.0
2011-01-11,22672,FRENCH BATHROOM SIGN BLUE METAL,12,165.0
2011-01-12,22672,FRENCH BATHROOM SIGN BLUE METAL,1,165.0
2011-02-01,22672,FRENCH BATHROOM SIGN BLUE METAL,0,250.5
2011-02-02,22672,FRENCH BATHROOM SIGN BLUE METAL,1,329.0
2011-02-03,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2011-02-04,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2011-02-05,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2011-02-06,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2011-02-07,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2011-02-08,22672,FRENCH BATHROOM SIGN BLUE METAL,2,329.0
2011-02-09,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2011-02-10,22672,FRENCH BATHROOM SIGN BLUE METAL,4,165.0
2011-02-11,22672,FRENCH BATHROOM SIGN BLUE METAL,2,165.0
2011-02-12,22672,FRENCH BATHROOM SIGN BLUE METAL,18,165.0
2011-03-01,22672,FRENCH BATHROOM SIGN BLUE METAL,0,250.5
2011-03-02,22672,FRENCH BATHROOM SIGN BLUE METAL,12,165.0
2011-03-03,22672,FRENCH BATHROOM SIGN BLUE METAL,12,165.0
2011-03-04,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2011-03-05,22672,FRENCH BATHROOM SIGN BLUE METAL,12,165.0
2011-03-06,22672,FRENCH BATHROOM SIGN BLUE METAL,1,329.0
2011-03-07,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2011-03-08,22672,FRENCH BATHROOM SIGN BLUE METAL,13,165.0
2011-03-09,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2011-03-10,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2011-03-11,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2011-03-12,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2011-04-01,22672,FRENCH BATHROOM SIGN BLUE METAL,0,250.5
2011-04-02,22672,FRENCH BATHROOM SIGN BLUE METAL,24,165.0
2011-04-03,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2011-04-04,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2011-04-05,22672,FRENCH BATHROOM SIGN BLUE METAL,16,165.0
2011-04-06,22672,FRENCH BATHROOM SIGN BLUE METAL,0,329.0
2011-04-07,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2011-04-08,22672,FRENCH BATHROOM SIGN BLUE METAL,19,165.0
2011-04-09,22672,FRENCH BATHROOM SIGN BLUE METAL,12,165.0
2011-04-10,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2011-04-11,22672,FRENCH BATHROOM SIGN BLUE METAL,7,219.6666667
2011-04-12,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2011-05-01,22672,FRENCH BATHROOM SIGN BLUE METAL,0,250.5
2011-05-02,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
2011-05-03,22672,FRENCH BATHROOM SIGN BLUE METAL,0,165.0
